年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.02 (不符使用規定)、撲滅松Fenitrothion 0.05 (不符使用規定)、亞賜圃Isoprothiolane 0.05 (不符使用規定)、施得圃Pendimethalin 0.03 (不符使用規定)、得克利Tebuconazole 0.03 (不符使用規定) 剋安勃(Chlorantraniliprole) 0.02 (不符使用規定) 達滅芬(Dimethomorph) 0.15 (不符使用規定) 菲克利(Hexaconazole) 0.03 (不符使用規定) 益達胺(Imidacloprid) 0.02 (不符使用規定)、理有龍(Linuron) 0.74 (不得檢出)","宜蘭縣政府衛生局","宜蘭縣果菜運銷合作社-義興/宜蘭縣宜蘭市黎明二路1號"
"106","05~06","香辛植物及其他草木本植物","茉莉花","巴克素Paclobutrazol 0.06 (不符使用規定)、三落松Triazophos 0.11 (不符使用規定)、剋安勃Chlorantraniliprole 0.13 (不符使用規定)、芬普尼Fipronil 0.014 (不符使用規定)","宜蘭縣政府衛生局","青谷商行/宜蘭市昇平街48號"
"106","05~06","香辛植物及其他草木本植物","香菜","施得圃Pendimethalin 0.02 (不符使用規定)","宜蘭縣政府衛生局","宜蘭縣農會生鮮調配中心/宜蘭縣宜蘭市林森路155號"
"106","05~06","香辛植物及其他草木本植物","粉玫瑰","合格","基隆市政府衛生局","仁安堂中藥行/基隆市中山區中華路067號"
"106","05~06","香辛植物及其他草木本植物","玫瑰花","合格","南投縣政府衛生局","全通實業股份有限公司/南投縣草屯鎮雙冬里中正路28-5號"
"106","05~06","香辛植物及其他草木本植物","Auchan洋甘菊茶","合格","彰化縣衛生局","興業建設股份有限公司員林分公司/彰化縣埔心鄉瓦南村中山路319號2-3樓"
"106","05~06","香辛植物及其他草木本植物","玫瑰花瓣","合格","彰化縣衛生局","烘焙王/彰化縣和美鎮新庄里彰美路2段389號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰花(食品)-全","合格","彰化縣衛生局","楊慶堂/彰化縣員林市三多里中山路2段556巷31弄35號"
"106","05~06","香辛植物及其他草木本植物","銅鑼杭菊","合格","彰化縣衛生局","裕毛屋企業股份有限公司彰化分公司/彰化縣彰化市福安里曉陽路15號1、2樓"
"106","05~06","香辛植物及其他草木本植物","玫瑰花","合格","嘉義縣衛生局","新港菜市場-許泳林/嘉義縣新港鄉宮後街23巷"
"106","05~06","香辛植物及其他草木本植物","菊花","合格","嘉義縣衛生局","寶元堂蔘藥行/嘉義縣新港鄉新港鄉月眉村8鄰月眉潭30號"
"106","05~06","香辛植物及其他草木本植物","台灣菊花","合格","嘉義縣衛生局","智方中藥房/嘉義縣新港鄉新民路三九號"
"106","05~06","香辛植物及其他草木本植物","玫瑰花","合格","嘉義縣衛生局","巧菓工作室/嘉義縣新港鄉中正路116號"
"106","05~06","香辛植物及其他草木本植物","純有機玫瑰花","合格","嘉義縣衛生局","嘉義農產品生產合作社/嘉義縣民雄鄉福樂村牛稠溪1419號"
"106","05~06","香辛植物及其他草木本植物","德國純有機玫瑰花苞","合格","嘉義縣衛生局","嘉義農產品生產合作社/嘉義縣民雄鄉福樂村牛稠溪1419號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰花","合格","彰化縣衛生局","裕龍蔘藥行/彰化縣彰化市太平街123號"
"106","05~06","香辛植物及其他草木本植物","玫瑰花瓣","安丹Propoxur 0.12 (不符使用規定)","彰化縣衛生局","全台大飯店/彰化縣彰化市南瑤里中正路2段668號"
"106","05~06","香辛植物及其他草木本植物","生機杭菊","合格","宜蘭縣政府衛生局","良安蔘藥行/宜蘭縣宜蘭市同慶街7號"
"106","05~06","香辛植物及其他草木本植物","粉玫瑰花朵","合格","宜蘭縣政府衛生局","佳立商行/宜蘭縣宜蘭市環市東路二段197號"
"106","05~06","香辛植物及其他草木本植物","薰衣草","合格","宜蘭縣政府衛生局","佳立商行/宜蘭縣宜蘭市環市東路二段197號"
"106","05~06","香辛植物及其他草木本植物","有機野薑花(乾燥)","合格","宜蘭縣政府衛生局","花泉有機休閒農場/宜蘭縣員山鄉八甲路15-1號"
"106","05~06","香辛植物及其他草木本植物","蝶豆花","合格","宜蘭縣政府衛生局","花泉有機休閒農場/宜蘭縣員山鄉八甲路15-1號"
"106","05~06","香辛植物及其他草木本植物","薰衣草","合格","宜蘭縣政府衛生局","利普企業社/宜蘭縣羅東鎮南宜二路20號"
"106","05~06","香辛植物及其他草木本植物","洋甘菊","合格","宜蘭縣政府衛生局","利普企業社/宜蘭縣羅東鎮南宜二路20號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰","合格","宜蘭縣政府衛生局","利普企業社/宜蘭縣羅東鎮南宜二路20號"
"106","05~06","香辛植物及其他草木本植物","芫荽","施得圃Pendimethalin 0.02 (不符使用規定)、理有龍Linuron 0.56 (不得檢出)","澎湖縣衛生局","全聯實業股份有限公司澎湖湖文光分公司/澎湖縣馬公市文光路85號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.04 (不符使用規定)、愛殺松Ethion 0.02 (不得檢出)、撲滅松Fenitrothion 0.03 (不符使用規定)、施得圃Pendimethalin 0.04 (不符使用規定)、毆殺松Acephate 0.03 (不符使用規定)","澎湖縣衛生局","玖青果高行/澎湖縣馬公市永安街29號"
"106","05~06","香辛植物及其他草木本植物","芫荽","益達胺Imidacloprid 0.91 (不符使用規定)","澎湖縣衛生局","瑞發菓菜行/澎湖縣馬公市北辰市場攤位1A43"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.02 (不符使用規定)、撲滅松Fenitrothion 0.02 (不符使用規定)、理有龍Linuron 0.03 (不得檢出)","高雄市政府衛生局","民族果菜市場/高雄市三民區十全路100號"
"106","05~06","香辛植物及其他草木本植物","芫荽","撲滅松Fenitrothion 0.08 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、撲滅寧Procymidone 0.03 (不符使用規定)","高雄市政府衛生局","民族果菜市場/高雄市三民區十全路100號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.04 (不符使用規定)、撲滅松Fenitrothion 0.09 (不符使用規定)、施得圃Pendimethalin 0.03 (不符使用規定)、托福松Terbufos 0.03 (不得檢出)","屏東縣政府衛生局","和生市場卜榮良菜攤/屏東市和生路2段221號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.05 (不符使用規定)、撲滅松Fenitrothion 0.12 (不符使用規定)、施得圃Pendimethalin 0.06 (不符使用規定)、撲滅寧Procymidone 0.06 (不符使用規定)、剋安勃Chlorantraniliprole 0.02 (不符使用規定)、達滅芬Dimethomorph 0.15 (不符使用規定)、益達胺Imidacloprid 0.15 (不符使用規定)","屏東縣政府衛生局","814超市/屏東市廣東路87號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.07 (不符使用規定)、愛殺松Ethion 0.11 (不得檢出)、撲滅寧Procymidone 0.02 (不符使用規定)","屏東縣政府衛生局","梅貴菜攤/屏東縣琉球鄉中山路80-1號"
"106","05~06","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、丙基喜樂松Iprobenfos 0.02 (不符使用規定)、施得圃Pendimethalin 0.03 (不符使用規定)、達滅芬Dimethomorph 0.02 (不符使用規定) 普拔克Propamocarb hydrochloride 0.02 (不符使用規定)","高雄市政府衛生局","好集有限公司/高雄市旗津區中洲二路156號"
"106","05~06","香辛植物及其他草木本植物","香菜","施得圃Pendimethalin 0.03 (不符使用規定)、達滅芬Dimethomorph 0.34 (不符使用規定)","臺南市政府衛生局","齊普發股份有限公司民治分公司/臺南市新營區民治路8-1號"
"106","05~06","咖啡類","丹堤咖啡豆","合格","桃園市政府衛生局","丹堤咖啡食品股份有限公司(大潤發八德店)/桃園市八德區介壽路二段148號"
"106","05~06","咖啡類","85度C咖啡豆","合格","桃園市政府衛生局","85度C楊梅新城店/桃園市楊梅區新城路163、165號1F"
"106","05~06","咖啡類","義式咖啡豆","合格","嘉義市政府衛生局","金礦咖啡/嘉義市西區興業西路222號"
"106","05~06","咖啡類","衣索比亞-水洗耶加雪啡","合格","新竹市衛生局","風從這裡起/新竹市東區林森路15號"
"106","05~06","咖啡類","特調綜合咖啡豆","合格","花蓮縣衛生局","羅伯咖啡(羅伯商行)/花蓮縣吉安鄉建國路一段40-3號"
"106","05~06","咖啡類","御茶殿專用咖啡豆","合格","桃園市政府衛生局","京茶山站前殿(京茶山手作茶物販賣)/桃園市中壢區中正路26號"
"106","05~06","咖啡類","維客多咖啡","合格","南投縣政府衛生局","維客多咖啡(布里格股份有限公司)/南投縣南投市集賢路10號"
"106","05~06","咖啡類","國姓林園咖啡","合格","南投縣政府衛生局","林園咖啡/南投縣國姓鄉國姓路433之8號"
"106","05~06","咖啡類","國姓鄉百勝村咖啡豆","合格","南投縣政府衛生局","百勝村咖啡/南投縣國姓鄉北港村國姓路87之9號"
"106","05~06","咖啡類","咖啡豆","合格","屏東縣政府衛生局","阿信巧克力農場/屏東縣恆春鎮萬里路10-8號"
"106","05~06","咖啡類","100%阿拉比卡咖啡豆","合格","苗栗縣政府衛生局","麥當勞-三義店/苗栗縣三義鄉西湖村下湖5-15號1.2樓"
"106","05~06","咖啡類","丹堤咖啡豆","合格","嘉義市政府衛生局","丹堤咖啡/嘉義市西區博愛路二段281號1樓"
"106","05~06","咖啡類","義式咖啡豆","合格","高雄市政府衛生局","金鑛咖啡瑞隆店(和昌開發實業有限公司)/高雄市前鎮區瑞隆路382號384號"
